"protein","relType","goTerm","goName","namespace","neverAnnotate"
"BSU_10620","involved_in","GO:0000724","double-strand break repair via homologous recombination","biological_process","false"
"BSU_10620","enables","GO:0051536","iron-sulfur cluster binding","molecular_function","false"
"BSU_10620","enables","GO:0004386","helicase activity","molecular_function","false"
"BSU_10620","involved_in","GO:0006281","DNA repair","biological_process","false"
"BSU_10620","enables","GO:0016788","hydrolase activity, acting on ester bonds","molecular_function","false"
"BSU_10630","enables","GO:0043138","3'-5' DNA helicase activity","molecular_function","false"
"BSU_10630","involved_in","GO:0000725","recombinational repair","biological_process","false"
"BSU_10630","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_10630","part_of","GO:0033202","DNA helicase complex","cellular_component","false"
"BSU_10630","enables","GO:0005515","protein binding","molecular_function","false"
"BSU_10630","enables","GO:0016853","isomerase activity","molecular_function","false"
"BSU_10630","involved_in","GO:0032508","DNA duplex unwinding","biological_process","false"
"BSU_10630","enables","GO:0008408","3'-5' exonuclease activity","molecular_function","false"
"BSU_10630","enables","GO:0016787","hydrolase activity","molecular_function","false"
"BSU_10630","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_10630","enables","GO:0003678","DNA helicase activity","molecular_function","false"
"BSU_10630","enables","GO:0004386","helicase activity","molecular_function","false"
"BSU_10630","enables","GO:0004527","exonuclease activity","molecular_function","false"
"BSU_10630","involved_in","GO:0000724","double-strand break repair via homologous recombination","biological_process","false"
"BSU_10630","enables","GO:0003690","double-stranded DNA binding","molecular_function","false"
"BSU_10630","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"BSU_10630","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_10630","involved_in","GO:0006302","double-strand break repair","biological_process","false"
"BSU_10630","involved_in","GO:0006281","DNA repair","biological_process","false"
"BSU_35170","involved_in","GO:0006289","nucleotide-excision repair","biological_process","false"
"BSU_35170","part_of","GO:0009380","excinuclease repair complex","cellular_component","false"
"BSU_35170","involved_in","GO:0006281","DNA repair","biological_process","false"
"BSU_35170","involved_in","GO:0009432","SOS response","biological_process","false"
"BSU_35170","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_35170","enables","GO:0004518","nuclease activity","molecular_function","false"
"BSU_35170","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_35170","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"BSU_35170","enables","GO:0009381","excinuclease ABC activity","molecular_function","false"
"BSU_35170","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_11820","involved_in","GO:0000725","recombinational repair","biological_process","false"
"BSU_11820","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_11820","enables","GO:0043138","3'-5' DNA helicase activity","molecular_function","false"
"BSU_11820","part_of","GO:0033202","DNA helicase complex","cellular_component","false"
"BSU_11820","enables","GO:0016853","isomerase activity","molecular_function","false"
"BSU_11820","enables","GO:0004386","helicase activity","molecular_function","false"
"BSU_11820","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_11820","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"BSU_11820","enables","GO:0003678","DNA helicase activity","molecular_function","false"
"BSU_11820","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_11820","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_11820","involved_in","GO:0032508","DNA duplex unwinding","biological_process","false"
"BSU_11820","enables","GO:0016787","hydrolase activity","molecular_function","false"
"BSU_06620","enables","GO:0016874","ligase activity","molecular_function","false"
"BSU_06620","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_06620","involved_in","GO:0006259","DNA metabolic process","biological_process","false"
"BSU_06620","involved_in","GO:0006260","DNA replication","biological_process","false"
"BSU_06620","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_06620","involved_in","GO:0006281","DNA repair","biological_process","false"
"BSU_06620","enables","GO:0003911","DNA ligase (NAD+) activity","molecular_function","false"
"BSU_06620","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_06620","involved_in","GO:0006288","base-excision repair, DNA ligation","biological_process","false"
"BSU_20500","enables","GO:0016874","ligase activity","molecular_function","false"
"BSU_20500","involved_in","GO:0006310","DNA recombination","biological_process","false"
"BSU_20500","involved_in","GO:0006281","DNA repair","biological_process","false"
"BSU_20500","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_20500","enables","GO:0003910","DNA ligase (ATP) activity","molecular_function","false"
"BSU_06680","involved_in","GO:0006412","translation","biological_process","false"
"BSU_06680","enables","GO:0050567","glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity","molecular_function","false"
"BSU_06680","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_06680","enables","GO:0016874","ligase activity","molecular_function","false"
"BSU_06680","part_of","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex","cellular_component","false"
"BSU_06680","enables","GO:0005515","protein binding","molecular_function","false"
"BSU_06690","involved_in","GO:0070681","glutaminyl-tRNAGln biosynthesis via transamidation","biological_process","false"
"BSU_06690","enables","GO:0050567","glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity","molecular_function","false"
"BSU_06690","enables","GO:0050566","asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity","molecular_function","false"
"BSU_06690","involved_in","GO:0006412","translation","biological_process","false"
"BSU_06690","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_06690","enables","GO:0016884","carbon-nitrogen ligase activity, with glutamine as amido-N-donor","molecular_function","false"
"BSU_06690","enables","GO:0016874","ligase activity","molecular_function","false"
"BSU_08080","involved_in","GO:0045150","acetoin catabolic process","biological_process","false"
"BSU_08080","part_of","GO:0045254","pyruvate dehydrogenase complex","cellular_component","false"
"BSU_08080","involved_in","GO:0006086","acetyl-CoA biosynthetic process from pyruvate","biological_process","false"
"BSU_08080","enables","GO:0016746","acyltransferase activity","molecular_function","false"
"BSU_08080","enables","GO:0004742","dihydrolipoyllysine-residue acetyltransferase activity","molecular_function","false"
"BSU_33690","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_33690","enables","GO:0004888","transmembrane signaling receptor activity","molecular_function","false"
"BSU_33690","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_33690","involved_in","GO:0007165","signal transduction","biological_process","false"
"BSU_33690","involved_in","GO:0006935","chemotaxis","biological_process","false"
"BSU_23140","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_23140","involved_in","GO:0017004","cytochrome complex assembly","biological_process","false"
"BSU_31960","involved_in","GO:0009058","biosynthetic process","biological_process","false"
"BSU_31960","enables","GO:0031177","phosphopantetheine binding","molecular_function","false"
"BSU_31960","involved_in","GO:0043604","amide biosynthetic process","biological_process","false"
"BSU_31960","involved_in","GO:0044550","secondary metabolite biosynthetic process","biological_process","false"
"BSU_31960","enables","GO:0003824","catalytic activity","molecular_function","false"
"BSU_31960","enables","GO:0016874","ligase activity","molecular_function","false"
"BSU_36300","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_36300","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"BSU_36300","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"BSU_09550","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_09550","enables","GO:0050660","flavin adenine dinucleotide binding","molecular_function","false"
"BSU_06720","involved_in","GO:0008654","phospholipid biosynthetic process","biological_process","false"
"BSU_06720","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_06720","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_06720","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_06720","enables","GO:0004143","ATP-dependent diacylglycerol kinase activity","molecular_function","false"
"BSU_19330","enables","GO:0004784","superoxide dismutase activity","molecular_function","false"
"BSU_19330","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_19330","involved_in","GO:0019430","removal of superoxide radicals","biological_process","false"
"BSU_19330","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_19330","involved_in","GO:0006801","superoxide metabolic process","biological_process","false"
"BSU_06740","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_06740","involved_in","GO:0006310","DNA recombination","biological_process","false"
"BSU_06740","enables","GO:0000150","DNA strand exchange activity","molecular_function","false"
"BSU_06760","enables","GO:0008168","methyltransferase activity","molecular_function","false"
"BSU_06760","involved_in","GO:0032259","methylation","biological_process","false"
"BSU_06760","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_06760","enables","GO:0009007","site-specific DNA-methyltransferase (adenine-specific) activity","molecular_function","false"
"BSU_06770","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_06770","enables","GO:0004386","helicase activity","molecular_function","false"
"BSU_06770","enables","GO:0016787","hydrolase activity","molecular_function","false"
"BSU_06770","enables","GO:0003676","nucleic acid binding","molecular_function","false"
"BSU_06750","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_06750","enables","GO:0000150","DNA strand exchange activity","molecular_function","false"
"BSU_06750","involved_in","GO:0006310","DNA recombination","biological_process","false"
"BSU_06811","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_06812","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_06812","involved_in","GO:0035821","modulation of process of another organism","biological_process","false"
"BSU_06812","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_06812","enables","GO:0004518","nuclease activity","molecular_function","false"
"BSU_06812","located_in","GO:0045121","membrane raft","cellular_component","false"
"BSU_06812","enables","GO:0090729","toxin activity","molecular_function","false"
"BSU_06830","involved_in","GO:0030420","establishment of competence for transformation","biological_process","false"
"BSU_06830","enables","GO:0004721","phosphoprotein phosphatase activity","molecular_function","false"
"BSU_06830","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_06830","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_06830","enables","GO:0005515","protein binding","molecular_function","false"
"BSU_16330","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_16330","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"BSU_16330","involved_in","GO:0006935","chemotaxis","biological_process","false"
"BSU_16330","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_16330","involved_in","GO:0071978","bacterial-type flagellum-dependent swarming motility","biological_process","false"
"BSU_06950","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_06950","enables","GO:0004673","protein histidine kinase activity","molecular_function","false"
"BSU_06950","enables","GO:0000155","phosphorelay sensor kinase activity","molecular_function","false"
"BSU_06950","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"BSU_06950","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_06950","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_06950","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_13900","enables","GO:0005515","protein binding","molecular_function","false"
"BSU_13900","involved_in","GO:0043610","regulation of carbohydrate utilization","biological_process","false"
"BSU_13900","involved_in","GO:0009401","phosphoenolpyruvate-dependent sugar phosphotransferase system","biological_process","false"
"BSU_13900","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_18840","enables","GO:0031176","endo-1,4-beta-xylanase activity","molecular_function","false"
"BSU_18840","enables","GO:0016798","hydrolase activity, acting on glycosyl bonds","molecular_function","false"
"BSU_18840","enables","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","molecular_function","false"
"BSU_18840","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"BSU_18840","involved_in","GO:0045493","xylan catabolic process","biological_process","false"
"BSU_18160","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"BSU_18160","located_in","GO:0005576","extracellular region","cellular_component","false"
"BSU_18160","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_18160","involved_in","GO:0045493","xylan catabolic process","biological_process","false"
"BSU_18160","enables","GO:0046556","alpha-L-arabinofuranosidase activity","molecular_function","false"
"BSU_18160","enables","GO:0016798","hydrolase activity, acting on glycosyl bonds","molecular_function","false"
"BSU_18160","enables","GO:0030246","carbohydrate binding","molecular_function","false"
"BSU_18160","enables","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","molecular_function","false"
"BSU_39070","enables","GO:0042972","licheninase activity","molecular_function","false"
"BSU_39070","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"BSU_39070","enables","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","molecular_function","false"
"BSU_39070","enables","GO:0016798","hydrolase activity, acting on glycosyl bonds","molecular_function","false"
"BSU_39070","located_in","GO:0005576","extracellular region","cellular_component","false"
"BSU_07080","enables","GO:0016798","hydrolase activity, acting on glycosyl bonds","molecular_function","false"
"BSU_07080","enables","GO:0004565","beta-galactosidase activity","molecular_function","false"
"BSU_07080","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_07080","involved_in","GO:0006012","galactose metabolic process","biological_process","false"
"BSU_07080","part_of","GO:0009341","beta-galactosidase complex","cellular_component","false"
"BSU_34130","part_of","GO:0009341","beta-galactosidase complex","cellular_component","false"
"BSU_34130","enables","GO:0016798","hydrolase activity, acting on glycosyl bonds","molecular_function","false"
"BSU_34130","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_34130","enables","GO:0004565","beta-galactosidase activity","molecular_function","false"
"BSU_34130","involved_in","GO:0006012","galactose metabolic process","biological_process","false"
"BSU_07100","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07110","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_07110","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07110","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_30135","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_30135","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_30135","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07120","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_07120","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_07120","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_30160","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_30170","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_30170","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_30170","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_07250","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_07250","enables","GO:0050660","flavin adenine dinucleotide binding","molecular_function","false"
"BSU_07250","enables","GO:0010181","FMN binding","molecular_function","false"
"BSU_07250","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_07250","enables","GO:0005506","iron ion binding","molecular_function","false"
"BSU_07250","involved_in","GO:0019395","fatty acid oxidation","biological_process","false"
"BSU_07250","enables","GO:0020037","heme binding","molecular_function","false"
"BSU_07250","enables","GO:0005504","fatty acid binding","molecular_function","false"
"BSU_07250","enables","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","molecular_function","false"
"BSU_07250","enables","GO:0003958","NADPH-hemoprotein reductase activity","molecular_function","false"
"BSU_07250","enables","GO:0004497","monooxygenase activity","molecular_function","false"
"BSU_07250","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_07250","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_07250","enables","GO:0070330","aromatase activity","molecular_function","false"
"BSU_07250","enables","GO:0016651","oxidoreductase activity, acting on NAD(P)H","molecular_function","false"
"BSU_27160","enables","GO:0050660","flavin adenine dinucleotide binding","molecular_function","false"
"BSU_27160","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_27160","enables","GO:0010181","FMN binding","molecular_function","false"
"BSU_27160","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_27160","enables","GO:0020037","heme binding","molecular_function","false"
"BSU_27160","involved_in","GO:0019395","fatty acid oxidation","biological_process","false"
"BSU_27160","enables","GO:0003958","NADPH-hemoprotein reductase activity","molecular_function","false"
"BSU_27160","enables","GO:0005506","iron ion binding","molecular_function","false"
"BSU_27160","enables","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","molecular_function","false"
"BSU_27160","enables","GO:0005504","fatty acid binding","molecular_function","false"
"BSU_27160","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_27160","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_27160","enables","GO:0016651","oxidoreductase activity, acting on NAD(P)H","molecular_function","false"
"BSU_27160","enables","GO:0004497","monooxygenase activity","molecular_function","false"
"BSU_27160","enables","GO:0070330","aromatase activity","molecular_function","false"
"BSU_07260","involved_in","GO:0070395","lipoteichoic acid biosynthetic process","biological_process","false"
"BSU_07260","involved_in","GO:0071555","cell wall organization","biological_process","false"
"BSU_07260","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07260","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_07260","located_in","GO:0005576","extracellular region","cellular_component","false"
"BSU_07260","enables","GO:0016740","transferase activity","molecular_function","false"
"BSU_07710","located_in","GO:0005576","extracellular region","cellular_component","false"
"BSU_07710","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07710","involved_in","GO:0071555","cell wall organization","biological_process","false"
"BSU_07710","enables","GO:0016740","transferase activity","molecular_function","false"
"BSU_07710","involved_in","GO:0070395","lipoteichoic acid biosynthetic process","biological_process","false"
"BSU_07710","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_07350","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_07350","enables","GO:0050608","vanillin dehydrogenase activity","molecular_function","false"
"BSU_07350","enables","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","molecular_function","false"
"BSU_07350","enables","GO:0018479","benzaldehyde dehydrogenase (NAD+) activity","molecular_function","false"
"BSU_07490","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07490","involved_in","GO:0006826","iron ion transport","biological_process","false"
"BSU_07490","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"BSU_07490","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_07500","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_07500","involved_in","GO:0006826","iron ion transport","biological_process","false"
"BSU_07500","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_07500","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07500","involved_in","GO:0033214","siderophore-dependent iron import into cell","biological_process","false"
"BSU_07500","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"BSU_07520","involved_in","GO:0006826","iron ion transport","biological_process","false"
"BSU_07520","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07520","NA","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"BSU_07510","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_07510","involved_in","GO:0006826","iron ion transport","biological_process","false"
"BSU_07510","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07510","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_07510","involved_in","GO:0033214","siderophore-dependent iron import into cell","biological_process","false"
"BSU_07510","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"BSU_07560","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_07560","enables","GO:0016829","lyase activity","molecular_function","false"
"BSU_07560","involved_in","GO:0045490","pectin catabolic process","biological_process","false"
"BSU_07560","enables","GO:0030570","pectate lyase activity","molecular_function","false"
"BSU_07560","located_in","GO:0005576","extracellular region","cellular_component","false"
"BSU_34950","involved_in","GO:0045490","pectin catabolic process","biological_process","false"
"BSU_34950","enables","GO:0016829","lyase activity","molecular_function","false"
"BSU_34950","enables","GO:0047490","pectin lyase activity","molecular_function","false"
"BSU_34950","located_in","GO:0005576","extracellular region","cellular_component","false"
"BSU_34950","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_34950","enables","GO:0030570","pectate lyase activity","molecular_function","false"
"BSU_07570","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"BSU_07570","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_07570","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_07570","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07570","NA","GO:0005215","transporter activity","molecular_function","true"
"BSU_29440","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_29440","involved_in","GO:0006526","arginine biosynthetic process","biological_process","false"
"BSU_29440","enables","GO:0016829","lyase activity","molecular_function","false"
"BSU_29440","involved_in","GO:0042450","arginine biosynthetic process via ornithine","biological_process","false"
"BSU_29440","enables","GO:0004056","argininosuccinate lyase activity","molecular_function","false"
"BSU_29440","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_27710","involved_in","GO:0008616","queuosine biosynthetic process","biological_process","false"
"BSU_27710","involved_in","GO:0002099","tRNA wobble guanine modification","biological_process","false"
"BSU_27710","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_27710","is_active_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_27710","enables","GO:0008479","tRNA-guanosine(34) queuine transglycosylase activity","molecular_function","false"
"BSU_27710","involved_in","GO:0008033","tRNA processing","biological_process","false"
"BSU_27710","enables","GO:0016757","glycosyltransferase activity","molecular_function","false"
"BSU_27710","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_27710","involved_in","GO:0006400","tRNA modification","biological_process","false"
"BSU_27710","involved_in","GO:0101030","tRNA-guanine transglycosylation","biological_process","false"
"BSU_18200","enables","GO:0004527","exonuclease activity","molecular_function","false"
"BSU_18200","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_39790","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_34010","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_34010","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_34010","involved_in","GO:0006865","amino acid transport","biological_process","false"
"BSU_34010","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_34010","involved_in","GO:0003333","amino acid transmembrane transport","biological_process","false"
"BSU_34010","enables","GO:0015171","amino acid transmembrane transporter activity","molecular_function","false"
"BSU_07590","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"BSU_07590","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"BSU_07590","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_07590","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_07590","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"BSU_07590","enables","GO:0000156","phosphorelay response regulator activity","molecular_function","false"
"BSU_36020","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_36020","involved_in","GO:0045151","acetoin biosynthetic process","biological_process","false"
"BSU_36020","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"BSU_36020","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"BSU_36020","part_of","GO:0032993","protein-DNA complex","cellular_component","false"
"BSU_07640","enables","GO:0016787","hydrolase activity","molecular_function","false"
"BSU_07640","enables","GO:0003998","acylphosphatase activity","molecular_function","false"
"BSU_29470","enables","GO:0008776","acetate kinase activity","molecular_function","false"
"BSU_29470","involved_in","GO:0006083","acetate metabolic process","biological_process","false"
"BSU_29470","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_29470","enables","GO:0016774","phosphotransferase activity, carboxyl group as acceptor","molecular_function","false"
"BSU_29470","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_29470","involved_in","GO:0006082","organic acid metabolic process","biological_process","false"
"BSU_29470","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_29470","involved_in","GO:0006085","acetyl-CoA biosynthetic process","biological_process","false"
"BSU_29470","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_29470","enables","GO:0000287","magnesium ion binding","molecular_function","false"
"BSU_40120","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_40120","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_40120","involved_in","GO:0009401","phosphoenolpyruvate-dependent sugar phosphotransferase system","biological_process","false"
"BSU_22230","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_22230","involved_in","GO:0009401","phosphoenolpyruvate-dependent sugar phosphotransferase system","biological_process","false"
"BSU_22230","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_07810","enables","GO:0016798","hydrolase activity, acting on glycosyl bonds","molecular_function","false"
"BSU_07810","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_07810","involved_in","GO:0005993","trehalose catabolic process","biological_process","false"
"BSU_07810","enables","GO:0008788","alpha,alpha-phosphotrehalase activity","molecular_function","false"
"BSU_07810","enables","GO:0004556","alpha-amylase activity","molecular_function","false"
"BSU_07810","involved_in","GO:0009313","oligosaccharide catabolic process","biological_process","false"
"BSU_08180","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"BSU_08180","enables","GO:0050081","maltose-6'-phosphate glucosidase activity","molecular_function","false"
"BSU_08180","enables","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","molecular_function","false"
"BSU_08180","enables","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","molecular_function","false"
"BSU_08180","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_08180","enables","GO:0016798","hydrolase activity, acting on glycosyl bonds","molecular_function","false"
"BSU_37060","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_37060","enables","GO:0004797","thymidine kinase activity","molecular_function","false"
"BSU_37060","involved_in","GO:0046104","thymidine metabolic process","biological_process","false"
"BSU_37060","involved_in","GO:0009157","deoxyribonucleoside monophosphate biosynthetic process","biological_process","false"
"BSU_37060","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_37060","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_37060","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_37060","enables","GO:0008270","zinc ion binding","molecular_function","false"
"BSU_37060","involved_in","GO:0071897","DNA biosynthetic process","biological_process","false"
"BSU_37060","involved_in","GO:0006259","DNA metabolic process","biological_process","false"
"BSU_37060","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_27330","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_27330","involved_in","GO:0044206","UMP salvage","biological_process","false"
"BSU_27330","enables","GO:0016773","phosphotransferase activity, alcohol group as acceptor","molecular_function","false"
"BSU_27330","involved_in","GO:0009224","CMP biosynthetic process","biological_process","false"
"BSU_27330","involved_in","GO:0008655","pyrimidine-containing compound salvage","biological_process","false"
"BSU_27330","involved_in","GO:0044211","CTP salvage","biological_process","false"
"BSU_27330","enables","GO:0043771","cytidine kinase activity","molecular_function","false"
"BSU_27330","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_27330","enables","GO:0004849","uridine kinase activity","molecular_function","false"
"BSU_27330","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_07880","enables","GO:0004721","phosphoprotein phosphatase activity","molecular_function","false"
"BSU_07880","enables","GO:0004725","protein tyrosine phosphatase activity","molecular_function","false"
"BSU_07900","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_07900","enables","GO:0004527","exonuclease activity","molecular_function","false"
"BSU_30270","involved_in","GO:0015774","polysaccharide transport","biological_process","false"
"BSU_30270","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_08000","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_08000","involved_in","GO:0006824","cobalt ion transport","biological_process","false"
